LSOA21CD,LSOA21NM,borough_name,group,grid_mean_mismatch,grid_mean_lisa_cluster_analytical,grid_local_moran_i_permutation,grid_local_moran_p_permutation,grid_local_moran_q_bh,grid_mean_lisa_cluster_fdr,analytical_high_high,fdr_high_high
E01001276,Ealing 011A,Ealing,caregiving_adults,-0.200685457385714,Not significant,-0.0821683688681072,0.0572,0.127702325581395,Not significant,FALSE,FALSE
E01001277,Ealing 011B,Ealing,caregiving_adults,0.610886449925553,Not significant,0.0901675472070541,0.2329,0.310533333333333,Not significant,FALSE,FALSE
E01001278,Ealing 011C,Ealing,caregiving_adults,0.874113845446024,Not significant,0.034302145762958,0.4285,0.455412390887801,Not significant,FALSE,FALSE
E01001279,Ealing 013C,Ealing,caregiving_adults,0.336395506585919,Not significant,0.0273470063677012,0.4263,0.453557033248082,Not significant,FALSE,FALSE
E01001280,Ealing 011D,Ealing,caregiving_adults,0.0965711841917974,Not significant,-0.00531217122991526,0.4035,0.439439686000872,Not significant,FALSE,FALSE
E01001281,Ealing 013D,Ealing,caregiving_adults,-0.0563210215201051,Not significant,0.00589916371559237,0.3048,0.368506078953742,Not significant,FALSE,FALSE
E01001282,Ealing 016B,Ealing,caregiving_adults,1.05420370211565,High-high mismatch cluster,0.597414333573174,0.0134,0.0490057142857143,High-high mismatch cluster,TRUE,TRUE
E01001283,Ealing 016C,Ealing,caregiving_adults,-0.213322215213822,Not significant,-0.102057234780717,0.0367,0.095869387755102,Not significant,FALSE,FALSE
E01001284,Ealing 022A,Ealing,caregiving_adults,1.1221587185933,Not significant,0.197772017274086,0.1943,0.276731982881598,Not significant,FALSE,FALSE
E01001285,Ealing 016D,Ealing,caregiving_adults,0.664811668466207,Not significant,0.187739899129164,0.1105,0.195331444759207,Not significant,FALSE,FALSE
E01001286,Ealing 016E,Ealing,caregiving_adults,1.56401311743717,Not significant,0.634998831143602,0.0474,0.112462357414449,Not significant,FALSE,FALSE
E01001287,Ealing 016F,Ealing,caregiving_adults,1.9185347920565,Not significant,0.642954326575206,0.2284,0.307158620689655,Not significant,FALSE,FALSE
E01001288,Ealing 022B,Ealing,caregiving_adults,-0.100605362821941,Not significant,-0.0226241791277471,0.2358,0.312729436769394,Not significant,FALSE,FALSE
E01001289,Ealing 022C,Ealing,caregiving_adults,0.23696725127652,Not significant,0.0581403854276994,0.2214,0.301727764127764,Not significant,FALSE,FALSE
E01001290,Ealing 022D,Ealing,caregiving_adults,-0.0732169414779504,Not significant,-0.0173909213677289,0.1404,0.226600969932105,Not significant,FALSE,FALSE
E01001291,Ealing 014C,Ealing,caregiving_adults,1.04573152805228,Not significant,0.351345974968462,0.0826,0.162466193853428,Not significant,FALSE,FALSE
E01001292,Ealing 014D,Ealing,caregiving_adults,0.755584492058056,Not significant,0.267685912715069,0.0757,0.153304016227181,Not significant,FALSE,FALSE
E01001293,Ealing 014E,Ealing,caregiving_adults,1.70783927687567,Not significant,0.57323561353337,0.0867,0.168013028305545,Not significant,FALSE,FALSE
E01001294,Ealing 017A,Ealing,caregiving_adults,0.541228349028791,High-high mismatch cluster,0.293619890725867,0.0029,0.0163764705882353,High-high mismatch cluster,TRUE,TRUE
E01001295,Ealing 017B,Ealing,caregiving_adults,0.57293205678814,Not significant,0.236898274860149,0.1146,0.199749720670391,Not significant,FALSE,FALSE
E01001296,Ealing 017C,Ealing,caregiving_adults,1.05890246394881,Not significant,0.466998384537473,0.0324,0.088771020856202,Not significant,FALSE,FALSE
E01001297,Ealing 017D,Ealing,caregiving_adults,1.49593199842052,High-high mismatch cluster,0.793101622746771,0.0066,0.0293385574354408,High-high mismatch cluster,TRUE,TRUE
E01001298,Ealing 017E,Ealing,caregiving_adults,1.34221455043537,Not significant,0.430963035996466,0.1207,0.206630452674897,Not significant,FALSE,FALSE
E01001299,Ealing 035B,Ealing,caregiving_adults,0.208052199892335,Not significant,0.00121580962009068,0.4936,0.496084397020334,Not significant,FALSE,FALSE
E01001300,Ealing 039A,Ealing,caregiving_adults,-1.49622378785339,Not significant,0.468608400115987,0.153,0.238829268292683,Not significant,FALSE,FALSE
E01001301,Ealing 039B,Ealing,caregiving_adults,-2.44261508542332,Not significant,0.404054442939341,0.2466,0.321753058024046,Not significant,FALSE,FALSE
