LSOA21CD,LSOA21NM,borough_name,london_ring,IMD_Decile,older_adults_pct,children_pct,family_walk_index,family_transit_index,working_walk_index,working_transit_index,older_walk_index,older_transit_index,children_walk_index,children_transit_index,children_pt15_index,caregiving_pt15_index,older_pt15_index
E01000123,Barnet 010D,Barnet,Outer London,8,13.2236095346198,19.0692395005675,9.33333333333333,42,11.2,44.8,10.6666666666667,40.2666666666667,9.33333333333333,42,9.33333333333333,11.2,10.6666666666667
E01000124,Barnet 010E,Barnet,Outer London,4,10.9383378016086,21.5013404825737,44.2666666666667,70.2666666666667,42.2,72.1666666666667,37.4,65.2333333333333,44.2666666666667,70.2666666666667,46.1333333333333,48.3333333333333,40.0666666666667
E01000126,Barnet 026A,Barnet,Outer London,2,6.5580985915493,20.2464788732394,30,61.8666666666667,26.0666666666667,59.1666666666667,22.6,56.8,30,61.8666666666667,30.6666666666667,26.8666666666667,24.0666666666667
E01000127,Barnet 024B,Barnet,Outer London,3,10.6041131105398,23.2005141388175,37.8666666666667,65.2666666666667,29.4,60.9666666666667,26.2666666666667,56.7333333333334,37.8666666666667,65.2666666666667,37.8666666666667,29.4,26.2666666666667
E01000128,Barnet 024C,Barnet,Outer London,3,10.580204778157,21.5992198927353,39.7333333333333,67.0666666666667,33.9333333333333,64.2333333333333,25.5333333333333,58.4,39.7333333333333,67.0666666666667,39.7333333333333,33.9333333333333,25.5333333333333
E01000129,Barnet 024D,Barnet,Outer London,3,11.6729088639201,21.2858926342072,56.1333333333333,79.7333333333333,59.3333333333333,81.4,43.8,75.4666666666667,56.1333333333333,79.7333333333333,59.7333333333333,63.2,51.2666666666667
E01000130,Barnet 021A,Barnet,Outer London,3,10.1703665462055,21.0118740320083,24.6666666666667,57.9333333333334,20.6,55.4,13.9333333333333,49.4,24.6666666666667,57.9333333333334,24.6666666666667,20.6,13.9333333333333
E01000131,Barnet 024E,Barnet,Outer London,5,12.9016312407316,20.7612456747405,33.8666666666667,64.8,31.9333333333333,63.5,36,64.9,33.8666666666667,64.8,33.8666666666667,31.9333333333333,36
E01000132,Barnet 021B,Barnet,Outer London,4,7.03703703703704,25.4320987654321,38.6666666666667,61.3333333333333,26.8,54.2333333333333,20.9333333333333,46.8666666666667,38.6666666666667,61.3333333333333,38.6666666666667,26.8,20.9333333333333
E01000133,Barnet 021C,Barnet,Outer London,3,10.4559270516717,22.4316109422492,41.3333333333333,68.3333333333334,29.7333333333333,63.3,23.8666666666667,57.9333333333333,41.3333333333333,68.3333333333334,41.8666666666667,30.7333333333333,24.5333333333333
E01000134,Barnet 024F,Barnet,Outer London,4,9.91780821917808,22.2465753424658,41.3333333333333,66.8,36.8,65.1,22.8,54.6333333333333,41.3333333333333,66.8,41.8666666666667,37.8,23.4666666666667
E01000135,Barnet 038A,Barnet,Outer London,7,19.7058823529412,18.3529411764706,57.4666666666667,77.2666666666667,51.7333333333333,73.6666666666667,57.5333333333333,76.9333333333334,57.4666666666667,77.2666666666667,57.4666666666667,51.7333333333333,57.5333333333333
E01000136,Barnet 038B,Barnet,Outer London,8,21.5198386012105,21.1163416274378,21.4666666666667,58.2666666666667,22.2,57.1666666666667,21.6666666666667,57.4,21.4666666666667,58.2666666666667,21.4666666666667,22.2,21.6666666666667
E01000137,Barnet 041A,Barnet,Outer London,3,10.8026554013277,24.8038624019312,48.2666666666667,72.3333333333333,38.7333333333333,66.2333333333333,37.0666666666667,66.5666666666667,48.2666666666667,72.3333333333333,48.9333333333333,39.5333333333333,38.5333333333333
E01000138,Barnet 040A,Barnet,Outer London,3,13.9764996907854,17.687074829932,50.2666666666667,73.1333333333333,40.8,66.2666666666667,47.8666666666667,71.3,50.2666666666667,73.1333333333333,51.3333333333333,42.8,49.2
E01000139,Barnet 041B,Barnet,Outer London,7,16.3426925845932,17.2786177105832,37.0666666666667,66.2666666666667,32.3333333333333,61.5333333333333,37.4666666666667,65.7666666666667,37.0666666666667,66.2666666666667,37.6,33.3333333333333,38.1333333333333
E01000140,Barnet 041C,Barnet,Outer London,6,10.1634320735444,16.9560776302349,55.4666666666667,77.8,48.5333333333333,75.1333333333333,44.6666666666667,73.4,55.4666666666667,77.8,58.8,55.0666666666667,50.8
E01000141,Barnet 039A,Barnet,Outer London,3,9.27613941018767,15.9785522788204,21.3333333333333,61.2,28.1333333333333,61.8,32.0666666666667,64.0666666666667,21.3333333333333,61.2,26.6666666666667,30.6666666666667,33.5333333333333
E01000142,Barnet 040B,Barnet,Outer London,6,12.9695885509839,19.1860465116279,47.7333333333333,71.7333333333334,38.6666666666667,65.2333333333333,40.8,67.6333333333333,47.7333333333333,71.7333333333334,48.2666666666667,39.6666666666667,41.4666666666667
E01000143,Barnet 041D,Barnet,Outer London,3,8.8622754491018,21.437125748503,28.2666666666667,62.7333333333333,28.6,60.3666666666667,23.5333333333333,59.9333333333333,28.2666666666667,62.7333333333333,30.2666666666667,29.9333333333333,26.0666666666667
E01000144,Barnet 038C,Barnet,Outer London,5,11.7399157134256,18.7236604455148,39.0666666666667,67.6666666666667,50.8666666666667,73.3666666666667,52.2666666666667,74.1,39.0666666666667,67.6666666666667,39.0666666666667,50.8666666666667,52.2666666666667
E01000145,Barnet 037A,Barnet,Outer London,6,15.5803848541279,26.8777157045314,30.9333333333333,60.6666666666667,32.0666666666667,62.9333333333333,39.8666666666667,65.4666666666667,30.9333333333333,60.6666666666667,31.7333333333333,34.1333333333333,40.9333333333333
E01000146,Barnet 038D,Barnet,Outer London,5,11.811865312667,15.1256012827365,46.6666666666667,73.8666666666667,59.2,78.9333333333333,60.4,80.2666666666667,46.6666666666667,73.8666666666667,49.3333333333333,60.2666666666667,62.5333333333333
E01000147,Barnet 043F,Barnet,Outer London,7,14.845791949817,15.9435441714584,45.0666666666667,70.8,41.7333333333333,68.2666666666667,48.4666666666667,72.0666666666667,45.0666666666667,70.8,45.0666666666667,41.7333333333333,48.4666666666667
E01000150,Barnet 036A,Barnet,Outer London,6,13.771657041315,20.6574855619725,10.1333333333333,48.3333333333333,18.6,51.1333333333333,13.4666666666667,49.7333333333333,10.1333333333333,48.3333333333333,10.1333333333333,18.6,13.4666666666667
E01000151,Barnet 026B,Barnet,Outer London,2,5.70098894706225,29.9011052937755,44.6666666666667,69.9333333333333,36.4666666666667,63.6333333333333,26.8666666666667,60.3333333333333,44.6666666666667,69.9333333333333,44.6666666666667,36.4666666666667,26.8666666666667
E01000152,Barnet 026C,Barnet,Outer London,3,5.09293680297398,26.4684014869889,35.3333333333333,67.5333333333333,28.2666666666667,62.8333333333333,19.4666666666667,60.1,35.3333333333333,67.5333333333333,37.2,30.8666666666667,23.0666666666667
E01000153,Barnet 026D,Barnet,Outer London,2,10.8178053830228,22.8260869565217,30,62.0666666666667,20.4666666666667,55.9666666666667,20.2,56.0333333333333,30,62.0666666666667,30.6666666666667,21.2666666666667,21.6666666666667
E01000154,Barnet 026E,Barnet,Outer London,3,8.61618798955614,20.1044386422977,37.4666666666667,67.4,44.2,70.1,49.3333333333333,73,37.4666666666667,67.4,37.4666666666667,44.2,49.3333333333333
E01000156,Barnet 022A,Barnet,Outer London,9,10.7442089699359,24.4455396747166,48.1333333333333,70.7333333333333,42.9333333333333,63.1333333333333,61.3333333333333,76.1666666666667,48.1333333333333,70.7333333333333,48.1333333333333,42.9333333333333,61.3333333333333
E01000157,Barnet 022B,Barnet,Outer London,7,11.8055555555556,22.979797979798,36.9333333333333,63.2666666666667,28.2666666666667,51.1666666666667,31.3333333333333,58.7,36.9333333333333,63.2666666666667,36.9333333333333,28.2666666666667,31.3333333333333
E01000158,Barnet 015A,Barnet,Outer London,5,13.8283378746594,20.6403269754768,39.6,68.4666666666667,27.4666666666667,60.7333333333333,20.7333333333333,58.6,39.6,68.4666666666667,39.6,27.4666666666667,20.7333333333333
E01000159,Barnet 015B,Barnet,Outer London,6,16.8067226890756,17.8711484593838,38.9333333333333,68.4666666666667,32,63,30.5333333333333,64.1,38.9333333333333,68.4666666666667,40.9333333333333,34.6666666666667,33.4666666666667
E01000160,Barnet 015C,Barnet,Outer London,7,10.2918586789555,19.3036354326677,42.6666666666667,72.3333333333333,42.3333333333333,73.6333333333333,39.9333333333333,71.5666666666667,42.6666666666667,72.3333333333333,44.6666666666667,47.2666666666667,43.1333333333333
E01000161,Barnet 015D,Barnet,Outer London,6,15.0859950859951,20,31.6,63.5333333333334,24.8666666666667,58.7666666666667,28.6666666666667,60.9666666666667,31.6,63.5333333333334,31.6,24.8666666666667,28.6666666666667
E01000162,Barnet 015E,Barnet,Outer London,5,22.6060606060606,17.5151515151515,67.7333333333333,84.2666666666667,57.7333333333333,79.2666666666667,56.1333333333333,79.2,67.7333333333333,84.2666666666667,69.0666666666667,59.3333333333333,59.0666666666667
E01000163,Barnet 022C,Barnet,Outer London,3,8.23947836395969,21.2803793716657,34.1333333333333,62.8,24.1333333333333,51.7,22.8,55.7,34.1333333333333,62.8,34.1333333333333,24.1333333333333,22.8
E01000164,Barnet 022D,Barnet,Outer London,4,10.8060747663551,21.6121495327103,34.4,65.2,30.3333333333333,57.8333333333333,25.3333333333333,60.9666666666667,34.4,65.2,37.3333333333333,33.4,31.3333333333333
E01000165,Barnet 022E,Barnet,Outer London,7,16.1325966850829,19.0055248618785,21.0666666666667,56.8,19.9333333333333,51.9666666666667,17.2,52.3666666666667,21.0666666666667,56.8,22.1333333333333,21.9333333333333,18.5333333333333
E01000166,Barnet 003A,Barnet,Outer London,6,19.344870210136,19.406674907293,26,51.5333333333333,17.3333333333333,43.0333333333333,20.8,42.3666666666667,26,51.5333333333333,26,17.3333333333333,20.8
E01000167,Barnet 002A,Barnet,Outer London,3,12.2390208783297,20.8063354931605,41.3333333333333,58.6,30.1333333333333,49.4,21.0666666666667,41.1,41.3333333333333,58.6,41.3333333333333,30.1333333333333,21.0666666666667
E01000168,Barnet 003B,Barnet,Outer London,9,24.5046235138705,15.5878467635403,10.6666666666667,42.2666666666667,13.2,44.3666666666667,10.8,37.2333333333333,10.6666666666667,42.2666666666667,10.6666666666667,13.2,10.8
E01000169,Barnet 003C,Barnet,Outer London,7,15.7668711656442,19.6932515337423,27.6,57.9333333333333,23.7333333333333,54.3333333333333,15.2666666666667,48.4,27.6,57.9333333333333,27.6,23.7333333333333,15.2666666666667
E01000170,Barnet 006A,Barnet,Outer London,5,11.7986366019927,20.7131620346093,47.7333333333333,66.3333333333333,39.1333333333333,58.7666666666667,29.2666666666667,52.3333333333333,47.7333333333333,66.3333333333333,47.7333333333333,39.1333333333333,29.2666666666667
E01000171,Barnet 006B,Barnet,Outer London,4,7.06806282722513,24.3891797556719,37.6,63.6,35.8666666666667,60,27.6,55.7666666666667,37.6,63.6,37.6,35.8666666666667,27.6
E01000172,Barnet 003D,Barnet,Outer London,9,17.3372781065089,21.7751479289941,0,0,0,0,0,0,0,0,0,0,0
E01000173,Barnet 006C,Barnet,Outer London,8,14.7841513897102,23.1224127735068,34.4,55.2,23.6666666666667,46.5,18.2,38.1333333333333,34.4,55.2,34.4,23.6666666666667,18.2
E01000174,Barnet 006D,Barnet,Outer London,6,13.8479001135074,21.6231555051078,36,61.3333333333333,31.1333333333333,56.7,23.6,50.9,36,61.3333333333333,36,31.1333333333333,23.6
E01000175,Barnet 006E,Barnet,Outer London,9,14.1802067946824,25.6523879862137,33.3333333333333,55.2666666666667,26.8666666666667,47,22.0666666666667,41.5333333333333,33.3333333333333,55.2666666666667,33.3333333333333,26.8666666666667,22.0666666666667
E01000176,Barnet 027A,Barnet,Outer London,3,20.7317073170732,14.1695702671312,20.6666666666667,56.3333333333333,18.9333333333333,50.0333333333333,18.1333333333333,52.3,20.6666666666667,56.3333333333333,22.5333333333333,20.2666666666667,21.3333333333333
E01000177,Barnet 029A,Barnet,Outer London,9,14.0709561034275,23.1509320505111,41.0666666666667,68.1333333333333,31.7333333333333,62.6666666666667,32.2666666666667,62.6666666666667,41.0666666666667,68.1333333333333,41.0666666666667,31.7333333333333,32.2666666666667
E01000178,Barnet 027B,Barnet,Outer London,9,14.9432157800359,21.8170950388524,22,57.2666666666667,19.4666666666667,54.9333333333333,14.6666666666667,51.7333333333333,22,57.2666666666667,22,19.4666666666667,14.6666666666667
E01000179,Barnet 029B,Barnet,Outer London,9,8.37520938023451,21.608040201005,29.3333333333333,62.1333333333333,21.4,54.9333333333333,25.2666666666667,59.3,29.3333333333333,62.1333333333333,29.3333333333333,21.4,25.2666666666667
E01000180,Barnet 029C,Barnet,Outer London,6,17.1109733415995,19.3428394296342,56.6666666666667,77,53.8,74.9,45.1333333333333,70.9,56.6666666666667,77,56.6666666666667,53.8,45.1333333333333
E01000181,Barnet 029D,Barnet,Outer London,9,15.1389710230633,16.9722057953873,47.2,72.4,52.0666666666667,74.2333333333333,52.2666666666667,74.6333333333333,47.2,72.4,47.2,52.0666666666667,52.2666666666667
E01000182,Barnet 029E,Barnet,Outer London,9,16.2028447742733,16.1410018552876,61.3333333333333,79.8666666666667,63,80.3,67.8,82.9,61.3333333333333,79.8666666666667,61.3333333333333,63,67.8
E01000183,Barnet 033A,Barnet,Outer London,8,21.9881500987492,21.0664911125741,50,68.5333333333333,36.5333333333333,59.2666666666667,33.3333333333333,56.9,50,68.5333333333333,50,36.5333333333333,33.3333333333333
E01000184,Barnet 027C,Barnet,Outer London,3,9.53141640042599,19.2225772097977,20,43.9333333333333,13.6,38.9666666666667,18.4,43.6,20,43.9333333333333,20,13.6,18.4
E01000185,Barnet 029F,Barnet,Outer London,4,12.8222523744912,16.3500678426052,31.3333333333333,64.3333333333333,24.3333333333333,59.5,23.4,59.9666666666667,31.3333333333333,64.3333333333333,31.3333333333333,24.3333333333333,23.4
E01000186,Barnet 014A,Barnet,Outer London,10,18.0790960451977,25.9322033898305,43.8666666666667,69.8,33,65.9333333333333,31.1333333333333,63.8333333333333,43.8666666666667,69.8,44.6666666666667,35.0666666666667,32.2
E01000187,Barnet 014B,Barnet,Outer London,7,18.8722669735328,27.8481012658228,44.8,68,46.7333333333333,69.7666666666667,41.7333333333333,66.8,44.8,68,44.8,46.7333333333333,41.7333333333333
E01000188,Barnet 014C,Barnet,Outer London,9,21.6096324461344,23.637515842839,0,0,0,0,0,0,0,0,0,0,0
E01000189,Barnet 014D,Barnet,Outer London,4,5.38461538461539,23.0769230769231,39.0666666666667,60.4666666666667,34.6,57.4333333333333,38.2,60.0333333333333,39.0666666666667,60.4666666666667,39.0666666666667,34.6,38.2
E01000190,Barnet 014E,Barnet,Outer London,8,19.1108545034642,22.1709006928407,14.5333333333333,55.9333333333333,13.6666666666667,53.8333333333333,15.6666666666667,56.0666666666667,14.5333333333333,55.9333333333333,14.5333333333333,13.6666666666667,15.6666666666667
E01000191,Barnet 014F,Barnet,Outer London,9,23.7572627501614,22.7888960619755,45.0666666666667,76.2666666666667,42.9333333333333,78.6666666666667,39.0666666666667,76.3,45.0666666666667,76.2666666666667,52.5333333333333,57.3333333333333,52.6
E01000192,Barnet 018A,Barnet,Outer London,6,18.2046138415246,22.4674022066199,40.9333333333333,66.4666666666667,49.8666666666667,73.3333333333334,34,63.8,40.9333333333333,66.4666666666667,40.9333333333333,49.8666666666667,34
E01000193,Barnet 018B,Barnet,Outer London,6,15.4871794871795,18.5128205128205,14.5333333333333,50.8,16.8666666666667,53.8,16.2666666666667,55.3,14.5333333333333,50.8,14.5333333333333,16.8666666666667,16.2666666666667
E01000194,Barnet 018C,Barnet,Outer London,5,12.2834645669291,23.8320209973753,36.4,67.5333333333333,53.8666666666667,76.6666666666667,42.2,70.5666666666667,36.4,67.5333333333333,36.4,53.8666666666667,42.2
E01000195,Barnet 013A,Barnet,Outer London,3,9.9603567888999,24.8761149653122,16.2666666666667,49.3333333333333,22.6,50.9666666666667,19.4666666666667,49.3666666666667,16.2666666666667,49.3333333333333,16.2666666666667,22.6,19.4666666666667
E01000196,Barnet 028A,Barnet,Outer London,7,14.8305084745763,14.2655367231638,63.6,79.8,60.0666666666667,77.7666666666667,51.1333333333333,72.6333333333334,63.6,79.8,63.6,60.0666666666667,51.1333333333333
E01000197,Barnet 023A,Barnet,Outer London,7,12.9119394921664,19.3408968125338,47.3333333333333,69,42.4,66.4,36.4666666666667,61.1,47.3333333333333,69,47.3333333333333,42.4,36.4666666666667
E01000198,Barnet 025A,Barnet,Outer London,7,15.0478796169631,26.3565891472868,36,57.3333333333333,25.7333333333333,49.2,18.8,41.2666666666667,36,57.3333333333333,36,25.7333333333333,18.8
E01000199,Barnet 025B,Barnet,Outer London,9,26.8524382520583,18.5560481317289,20.6666666666667,48.8,13.4,42.0666666666667,8.33333333333333,35.4666666666667,20.6666666666667,48.8,20.6666666666667,13.4,8.33333333333333
E01000200,Barnet 028B,Barnet,Outer London,8,25.4802831142568,18.2002022244692,20,59.3333333333333,20.7333333333333,60.2666666666667,17,54.1,20,59.3333333333333,29.2,29.7333333333333,25.2666666666667
E01000201,Barnet 028C,Barnet,Outer London,9,25.2111760883691,20.2729044834308,36,60.4666666666667,24.6666666666667,52.4,12.4,43.9333333333333,36,60.4666666666667,36,24.6666666666667,12.4
E01000202,Barnet 028D,Barnet,Outer London,9,17.5732217573222,19.0675433353258,20.5333333333333,55.6666666666667,18,53.2666666666667,16.0666666666667,51.1333333333333,20.5333333333333,55.6666666666667,20.5333333333333,18,16.0666666666667
E01000203,Barnet 028E,Barnet,Outer London,6,13.8436482084691,20.1411509229099,26,58.8,22.6,51.3,18.6,52.6666666666667,26,58.8,26.9333333333333,23.2666666666667,20.2
E01000204,Barnet 025C,Barnet,Outer London,8,21.5882352941177,18.1176470588235,50.6666666666667,72,50,71.4666666666667,43.8,66.8666666666667,50.6666666666667,72,50.6666666666667,50,43.8
E01000205,Barnet 035A,Barnet,Outer London,9,19.442601194426,22.5613802256138,34,62.8,27.2666666666667,58.3666666666667,24.0666666666667,55.6,34,62.8,35.0666666666667,29.2666666666667,25.4
